venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
RAND Corporation,Steps Towards Value-Aligned Systems,https://www.rand.org/pubs/external_publications/EP68551.html,2021-03-10,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Modeling Agent Behaviors for Policy Analysis Via Reinforcement Learning,https://www.rand.org/pubs/external_publications/EP68548.html,2021-03-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Technology Innovation and the Future of Air Force Intelligence Analysis: Volume 1, Findings and Recommendations",https://www.rand.org/pubs/research_reports/RRA341-1.html,2021-01-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Technology Innovation and the Future of Air Force Intelligence Analysis: Volume 2, Technical Analysis and Supporting Material",https://www.rand.org/pubs/research_reports/RRA341-2.html,2021-01-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Department of Defense's Posture for Artificial Intelligence: Assessment and Recommendations for Improvement,https://www.rand.org/pubs/research_briefs/RB10145.html,2021-01-26,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
RAND Corporation,Spotlight 2020–2021,https://www.rand.org/pubs/corporate_pubs/CPA1150-1.html,2021-01-26,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Identifying Systemic Bias in the Acquisition of Machine Learning Decision Aids for Law Enforcement Applications,https://www.rand.org/pubs/perspectives/PEA862-1.html,2021-01-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Can Artificial Intelligence Help Improve Air Force Talent Management? An Exploratory Application,https://www.rand.org/pubs/research_reports/RRA812-1.html,2021-01-19,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Risk Prediction Tools: The Need for Greater Transparency,https://www.rand.org/pubs/external_publications/EP68441.html,2021-01-15,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,An Experiment in Tactical Wargaming with Platforms Enabled by Artificial Intelligence,https://www.rand.org/pubs/research_reports/RRA423-1.html,2020-12-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Exploring the Application of Machine Learning for Downscaling Climate Projections,https://www.rand.org/pubs/external_publications/EP68398.html,2020-12-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Approaches to Analyzing the Vulnerability of Community Water Systems to Groundwater Contamination in Los Angeles County,https://www.rand.org/pubs/external_publications/EP68397.html,2020-12-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"United States–Japan Research Exchange on Artificial Intelligence: Proceedings from a Pair of Conferences on the Impact of Artificial Intelligence on Work, Health, and Data Privacy and on Disaster Prediction, Resilience, and Recovery",https://www.rand.org/pubs/conf_proceedings/CFA521-1.html,2020-12-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence and Machine Learning Are Important Tools to Improve Cost Estimation for Natural Disasters in Electric Utilities,https://www.rand.org/pubs/commentary/2020/12/artificial-intelligence-and-machine-learning-are-important.html,2020-12-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Operationally Relevant Artificial Training for Machine Learning: Improving the Performance of Automated Target Recognition Systems,https://www.rand.org/pubs/research_reports/RRA683-1.html,2020-11-18,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Expert Insights: Using AI to Tackle Disinformation Online,https://www.rand.org/multimedia/audio/expert-insights/2020/expert-insights-using-ai-to-tackle-disinformation-online.html,2020-10-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The United States Can Achieve AI Dominance with Its Allies,https://www.rand.org/pubs/commentary/2020/10/the-united-states-can-achieve-ai-dominance-with-its.html,2020-10-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Using Natural Language Processing to Code Patient Experience Narratives: Capabilities and Challenges,https://www.rand.org/pubs/research_reports/RRA628-1.html,2020-10-07,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Chinese Views of Big Data Analytics,https://www.rand.org/pubs/research_reports/RRA176-1.html,2020-09-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Climate Finance and Green Bond Evolution: Informing Policy with Machine Learning Text Analytics,https://www.rand.org/pubs/rgs_dissertations/RGSDA678-1.html,2020-08-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Governing by Artificial Intelligence: Promises and Pitfalls,https://www.rand.org/multimedia/video/2020/07/30/rand2020-1.html,2020-07-30,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Whose Story Wins: Rise of the Noosphere, Noopolitik, and Information-Age Statecraft",https://www.rand.org/pubs/perspectives/PEA237-1.html,2020-07-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How Accurate Were Predictions for the Future?,https://www.rand.org/pubs/articles/2020/how-accurate-were-predictions-for-the-future.html,2020-07-14,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Maintaining the Competitive Advantage in Artificial Intelligence and Machine Learning,https://www.rand.org/pubs/research_reports/RRA200-1.html,2020-07-08,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Joint All-Domain Command and Control for Modern Warfare: An Analytic Framework for Identifying and Developing Artificial Intelligence Applications,https://www.rand.org/pubs/research_reports/RR4408z1.html,2020-07-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,A Machine Learning Approach Could Help Counter Disinformation,https://www.rand.org/pubs/commentary/2020/06/a-machine-learning-approach-could-help-counter-disinformation.html,2020-06-25,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Using machine learning to detect malign information efforts online,https://www.rand.org/randeurope/research/projects/2020/using-machine-learning-to-detect-malign-information-efforts.html,2020-06-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Human-machine detection of online-based malign information,https://www.rand.org/pubs/research_reports/RRA519-1.html,2020-06-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Considering Military Culture and Values When Adopting AI,https://www.rand.org/pubs/commentary/2020/06/considering-military-culture-and-values-when-adopting.html,2020-06-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Unforeseen Consequences of Artificial Intelligence (AI) on Society: A Systematic Review of Regulatory Gaps Generated by AI in the U.S.,https://www.rand.org/pubs/rgs_dissertations/RGSDA319-1.html,2020-06-02,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Air Dominance Through Machine Learning: A Preliminary Exploration of Artificial Intelligence–Assisted Mission Planning,https://www.rand.org/pubs/research_reports/RR4311.html,2020-05-29,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND Review: May-June 2020,https://www.rand.org/pubs/corporate_pubs/CP22-2020-05.html,2020-05-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How Should Artificial Intelligence Be Regulated?,https://www.rand.org/multimedia/video/2020/05/20/how-should-artificial-intelligence-be-regulated.html,2020-05-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Serious Side of Gaming: Q&A with Yuna Wong,https://www.rand.org/pubs/commentary/2020/05/the-serious-side-of-gaming-qa-with-yuna-wong.html,2020-05-08,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
RAND Corporation,Military Applications of Artificial Intelligence: Ethical Concerns in an Uncertain World,https://www.rand.org/pubs/research_reports/RR3139-1.html,2020-04-28,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Catholic Church and Tech Companies Join to Call for Transparency in AI,https://www.rand.org/pubs/commentary/2020/03/catholic-church-and-tech-companies-join-to-call-for.html,2020-03-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND Review: March-April 2020,https://www.rand.org/pubs/corporate_pubs/CP22-2020-03.html,2020-03-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,National Security Commission on Artificial Intelligence Requests New Ideas; RAND Responds,https://www.rand.org/pubs/articles/2020/national-security-commission-on-artificial-intelligence.html,2020-02-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How to Train Your AI Soldier Robots (and the Humans Who Command Them),https://www.rand.org/pubs/commentary/2020/02/how-to-train-your-ai-soldier-robots-and-the-humans.html,2020-02-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Emerging developments in citizen science: Reflecting on areas of innovation,https://www.rand.org/pubs/research_reports/RR4401.html,2020-02-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,How to Actually Recruit Talent for the AI Challenge,https://www.rand.org/pubs/commentary/2020/02/how-to-actually-recruit-talent-for-the-ai-challenge.html,2020-02-05,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Could AI Drive Transformative Social Progress? What Would This Require?,https://www.rand.org/pubs/external_publications/EP68070.html,2020-02-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Deterrence in the Age of Thinking Machines,https://www.rand.org/pubs/research_reports/RR2797.html,2020-01-27,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Artificial Intelligence and the Manufacturing of Reality,https://www.rand.org/pubs/commentary/2020/01/artificial-intelligence-and-the-manufacturing-of-reality.html,2020-01-20,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,What Chess Can Teach Us About the Future of AI and War,https://www.rand.org/pubs/commentary/2020/01/what-chess-can-teach-us-about-the-future-of-ai-and.html,2020-01-03,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Pentagon's Ambitious Vision and Strategy for AI Not Yet Backed by Sufficient Visibility or Resources,https://www.rand.org/news/press/2019/12/17.html,2019-12-17,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Department of Defense Posture for Artificial Intelligence: Assessment and Recommendations,https://www.rand.org/pubs/research_reports/RR4229.html,2019-12-17,NEEDS-FETCH,frontier card/eval — confirm named evaluator,,2026-08-01,triage
RAND Corporation,AI for Peace,https://www.rand.org/pubs/commentary/2019/12/ai-for-peace.html,2019-12-13,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Did No One Audit the Apple Card Algorithm?,https://www.rand.org/pubs/commentary/2019/11/did-no-one-audit-the-apple-card-algorithm.html,2019-11-21,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"First, Manage Security Threats to Machine Learning",https://www.rand.org/pubs/commentary/2019/11/first-manage-security-threats-to-machine-learning.html,2019-11-04,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"AI and Irregular Warfare: An Evolution, Not a Revolution",https://www.rand.org/pubs/commentary/2019/10/ai-and-irregular-warfare-an-evolution-not-a-revolution.html,2019-10-31,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Military Deception: AI's Killer App?,https://www.rand.org/pubs/commentary/2019/10/military-deception-ais-killer-app.html,2019-10-23,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Our Future Lies in Making AI Robust and Verifiable,https://www.rand.org/pubs/commentary/2019/10/our-future-lies-in-making-ai-robust-and-verifiable.html,2019-10-22,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Embrace Open-Source Military Research to Win the AI Competition,https://www.rand.org/pubs/commentary/2019/10/embrace-open-source-military-research-to-win-the-ai.html,2019-10-16,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,The Emerging Risk of Virtual Societal Warfare: Social Manipulation in a Changing Information Environment,https://www.rand.org/pubs/research_reports/RR2714.html,2019-10-09,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,A Code of Conduct for AI in Defense Should Be an Extension of Other Military Codes,https://www.rand.org/pubs/commentary/2019/09/a-code-of-conduct-for-ai-in-defense-should-be-an-extension.html,2019-09-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,"Intel, Ethics, and Emerging Tech: Q&A with Cortney Weinbaum",https://www.rand.org/pubs/commentary/2019/08/intel-ethics-and-emerging-tech-qa-with-cortney-weinbaum.html,2019-08-23,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
RAND Corporation,Algorithmic Equity: A Framework for Social Applications,https://www.rand.org/pubs/research_reports/RR2708.html,2019-07-11,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,RAND Review: July-August 2019,https://www.rand.org/pubs/corporate_pubs/CP22-2019-07.html,2019-07-01,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Here's What an AI Code of Conduct for the Pentagon Might Look Like,https://www.rand.org/pubs/commentary/2019/06/heres-what-an-ai-code-of-conduct-for-the-pentagon-might.html,2019-06-24,NEEDS-FETCH,ambiguous — title-undecidable,,2026-08-01,triage
RAND Corporation,Technology and Work Worth Doing (Not Jobs) Post-AlphaGo: A World-Building Workshop on the Future of Artificial Intelligence,https://www.rand.org/pubs/conf_proceedings/CF398.html,2019-06-21,EXCLUDED - no findings,auto: non-publication/PR/opinion by title,,2026-08-01,triage
