venue,item_title,url,publication_date,decision,reason,report_id,sweep_date,sweeper
Singapore AI Safety Institute (SG AISI),"Evaluation Report on ""Advancing Methodologies for Agentic Evaluations Across Domains""",https://sgaisi.sg/resources/international-joint-testing-exercise-agentic-testing-evaluation-report/,2025-07-17,INCLUDED,"Full evaluation report of the 3rd International Network joint testing exercise (SG AISI lead) covering sensitive-information leakage, fraud and cybersecurity in agentic settings; underlying report contains qualifying findings; matches v9 findings SGAISI-2025-07-JAI1 and UKAISI-2025-07-CYB1 sourced from this report.",SGAISI-2025-07-JAI1,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Advancing Methodologies for Agentic Evaluations Across Domains,https://sgaisi.sg/resources/international-joint-testing-exercise-agentic-testing/,2025-07-17,EXCLUDED - duplicate/secondary,"Announcement blogpost for the 3rd joint testing exercise that restates high-level learnings and links to the detailed Evaluation Report published the same day; primary = Evaluation Report on ""Advancing Methodologies for Agentic Evaluations Across Domains"" (SGAISI-2025-07-JAI1).",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),"Evaluation Report on ""Improving Methodologies for LLM Evaluations Across Global Languages""",https://sgaisi.sg/resources/improving-methodologies-for-llm-evaluations-across-global-languages-evaluation-report/,2025-06-26,EXCLUDED - no findings,"Evaluation report of the multilingual joint testing exercise (SG/Japan/UK lead); its stated findings are methodological lessons about evaluation practice (translation errors in automated scoring, rubric subjectivity, shared infrastructure) rather than empirical claims about any AI model/system; consistent with v9, which carries no findings from this report.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),The Singapore Consensus on Global AI Safety Research Priorities,https://sgaisi.sg/resources/the-singapore-consensus-on-global-ai-safety-research-priorities/,2025-05-08,EXCLUDED - no findings,"Research-priorities consensus document produced by 100+ experts at SCAI 2025; agenda-setting only, no empirical evaluation findings.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Improving Methodologies for AI Model Evaluations Across Global Languages,https://sgaisi.sg/resources/improving-methodologies-for-ai-model-evaluations-across-global-languages/,2025-02-10,EXCLUDED - no findings,"Announcement blogpost for the multilingual joint testing exercise (two anonymized open-weight models, 10 languages, 130k+ cyber tests); the three reported takeaways are methodological lessons about evaluators/rubrics/infrastructure, not empirical claims about AI systems per section 1.0.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),IMDA's AI Safety Red Teaming Challenge,https://sgaisi.sg/resources/imdas-ai-safety-red-teaming-challenge/,2025-01-20,EXCLUDED - no findings,"Teaser announcement of the completed IMDA/Humane Intelligence red-teaming challenge (350+ participants, 9 countries, 4 unnamed LLMs) stating the Evaluation Report would follow in Feb 2025; participation statistics only, no evaluation findings (the later Feb 2025 report is v9 report SGAISI-RedTeaming-Challenge-2025, a separate document not in this item list).",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),A Pilot Testing Exercise from the International Network of AI Safety Institutes,https://sgaisi.sg/resources/a-pilot-testing-exercise-from-the-international-network-of-ai-safety-institutes/,2024-11-20,INCLUDED,"Joint US/UK/SG AISI pilot testing exercise reporting empirical results on Llama-3.1 405B across GSM8K, SQuAD2.0 and MMMLU (14 languages), including how minor parameter differences shift evaluation outcomes; matches v9 report NETWORK-2024-11 (this URL is the v9 source URL).",NETWORK-2024-11,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),International Scientific Exchange on AI Safety (ISE) 2026 [event page],https://sgaisi.sg/events/international-scientific-exchange-on-ai-safety-2026/,2026-07-01,EXCLUDED - no findings,Event announcement for the May 2026 ISE convening on updated global AI safety research priorities; no empirical evaluation findings.,,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Making AI Assurance Work in the Real World [event page],https://sgaisi.sg/events/making-ai-assurance-work-in-the-real-world/,2026-01-09,EXCLUDED - no findings,"Event announcement for a January 2026 workshop on AI testing/assurance implementation; promotional content, no evaluation findings.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),Singapore Conference on AI (SCAI): International Scientific Exchange on AI Safety [event page],https://sgaisi.sg/events/singapore-conference-on-ai-scai-international-scientific-exchange-on-ai-safety/,2025-04-26,EXCLUDED - no findings,"Event page for the April 2025 SCAI conference that produced the Singapore Consensus; describes consensus-building, no empirical evaluation findings.",,2026-08-01,agent
Singapore AI Safety Institute (SG AISI),IMDA's AI Safety Red Teaming Challenge [event page],https://sgaisi.sg/events/imdas-ai-safety-red-teaming-challenge/,2025-02-07,EXCLUDED - no findings,"Event page for the Nov-Dec 2024 red-teaming challenge; restates participation statistics (350+ participants, 4 unnamed LLMs, bias/stereotype focus) with no evaluation results or findings.",,2026-08-01,agent
Transluce,Investigating Truthfulness in a Pre-Release o3 Model,https://transluce.org/investigating-o3-truthfulness,2025-04-16,INCLUDED,"Empirical model findings asserted by Transluce: pre-release o3 systematically fabricates actions (e.g. claiming to run code), with quantified elicitation rates across o3/o1/o3-mini/GPT-4.1/GPT-4o; matches v9 report TRANSLUCE-2025-04.",TRANSLUCE-2025-04,2026-08-01,agent
Transluce,Introducing Docent,https://transluce.org/introducing-docent,2025-03-24,INCLUDED,Not a pure tool announcement: contains qualifying empirical/methodology findings (InterCode CTF broken tasks and GPT-4o solve rate 68.6%->78% after scaffolding fix; Cybench flag leaked in Dockerfile exploited by Claude 3.5 Sonnet; tau-bench Claude policy violation); no matching report in known_reports.json - candidate miss for extraction.,,2026-08-01,agent
Transluce,Releasing AI-driven tools for understanding AI systems,https://transluce.org/releasing-ai-tools,2024-10-23,EXCLUDED - duplicate/secondary,"Launch-day overview restating findings from the three detailed same-day reports; primaries are automated-elicitation (TRANSLUCE-2024-10), neuron-descriptions, and observability-interface; no unique findings.",,2026-08-01,agent
Transluce,Scaling Automatic Neuron Explanation,https://transluce.org/neuron-descriptions,2024-10-23,INCLUDED,"Qualifying methodology/tooling findings asserted by Transluce: automated neuron descriptions for all 458,752 Llama-3.1-8B MLP neurons outperform human expert descriptions (simulation score 0.61 vs 0.55, p=4e-9) at $0.046/neuron; no matching report in known_reports.json - candidate miss for extraction.",,2026-08-01,agent
Transluce,Eliciting Language Model Behaviors with Investigator Agents,https://transluce.org/automated-elicitation,2024-10-23,INCLUDED,"Empirical model findings asserted by Transluce: investigator agents trained on Llama-3.1 8B elicit harmful strings/behaviors with quantified success rates transferring to Llama-3.1 405B, GPT-4o, and Claude 3.5 Sonnet; matches v9 report TRANSLUCE-2024-10.",TRANSLUCE-2024-10,2026-08-01,agent
Transluce,Monitor: An AI-Driven Observability Interface,https://transluce.org/observability-interface,2024-10-23,INCLUDED,"Tool demonstration containing qualifying empirical model findings: Llama-3.1-8B scores 55% on decimal comparisons, rising to 76-79% after ablating bible-verse/date neurons, plus suppressed-knowledge refusal case study; no matching report in known_reports.json - candidate miss for extraction.",,2026-08-01,agent
Transluce,Introducing Transluce,https://transluce.org/introducing-transluce,2024-10-23,EXCLUDED - no findings,Organizational launch announcement and mission statement; describes planned tools with no evidence-backed findings (detailed results live in the separate same-day reports).,,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",CAISI Evaluation of DeepSeek AI Models Finds Shortcomings and Risks,https://www.nist.gov/news-events/news/2025/09/caisi-evaluation-deepseek-ai-models-finds-shortcomings-and-risks,2025-09-30,INCLUDED,"CAISI's own 19-benchmark evaluation of DeepSeek R1/R1-0528/V3.1 vs US reference models with empirical capability, cost, security and censorship findings",USCAISI-2025-09,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",CAISI Works with OpenAI and Anthropic to Promote Secure AI Innovation,https://www.nist.gov/news-events/news/2025/09/caisi-works-openai-and-anthropic-promote-secure-ai-innovation,2025-09-25,EXCLUDED - duplicate/secondary,"Points to CAISI/UK AISI security findings already published in the primary OpenAI and Anthropic blog posts (JOINT-2025-09-CAISIUPDATE, JOINT-2025-09-CONSTCLASSIFIER); no finding published only here",,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",Lessons Learned from the Consortium: Tool Use in Agent Systems,https://www.nist.gov/news-events/news/2025/08/lessons-learned-consortium-tool-use-agent-systems,2025-08-05,EXCLUDED - no findings,"AISIC workshop summary proposing candidate taxonomy approaches for agent tool use; discussion and suggestions, no evidence-backed measured result",,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",Technical Blog: Strengthening AI Agent Hijacking Evaluations,https://www.nist.gov/news-events/news/2025/01/technical-blog-strengthening-ai-agent-hijacking-evaluations,2025-01-17,INCLUDED,CAISI's own AgentDojo agent-hijacking experiments on upgraded Claude 3.5 Sonnet with measured attack-success results and methodology insights,CAISI-AGENT-HIJACKING-2025,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",Updated Guidelines for Managing Misuse Risk for Dual-Use Foundation Models,https://www.nist.gov/news-events/news/2025/01/updated-guidelines-managing-misuse-risk-dual-use-foundation-models,2025-01-15,INCLUDED,Second public draft of NIST AI 800-1 with new appendix systematically documenting misuse-risk measurement approaches; matches known dataset report NIST AI 800-1 (methodology/process content),NIST AI 800-1,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",Pre-Deployment Evaluation of OpenAI's o1 Model,https://www.nist.gov/news-events/news/2024/12/pre-deployment-evaluation-openais-o1-model,2024-12-18,INCLUDED,"US venue co-publication of the joint US AISI + UK AISI pre-deployment evaluation of o1 with cyber, bio and software/AI-development capability findings",JOINT-2024-12,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",U.S. AI Safety Institute Consortium Holds First Plenary Meeting to Reflect on Progress in 2024 & Outline Research Priorities for 2025,https://www.nist.gov/news-events/news/us-ai-safety-institute-consortium-holds-first-plenary-meeting-reflect-progress-2024,2024-12-07,EXCLUDED - no findings,Consortium meeting recap and planning announcement; mentions member presentations but asserts no evidence-backed evaluator finding,,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",FACT SHEET: U.S. Department of Commerce & U.S. Department of State Launch the International Network of AI Safety Institutes at Inaugural Convening in San Francisco,https://www.nist.gov/news-events/news/2024/11/fact-sheet-us-department-commerce-us-department-state-launch-international,2024-11-20,EXCLUDED - duplicate/secondary,Launch fact sheet; its only findings content restates the Network's first joint testing exercise on Llama 3.1 405B whose primary is NETWORK-2024-11 (pilot testing exercise report),,2026-08-01,agent
"US Center for AI Standards and Innovation (CAISI, NIST)",U.S. AI Safety Institute Establishes New U.S. Government Taskforce to Collaborate on Research and Testing of AI Models to Manage National Security Capabilities & Risks,https://www.nist.gov/news-events/news/2024/11/us-ai-safety-institute-establishes-new-us-government-taskforce-collaborate,2024-11-20,EXCLUDED - no findings,"Announcement of TRAINS taskforce formation and planned testing; organisational news, no findings",,2026-08-01,agent
